name,line,geometry,longitude,latitude,type
Dr. Lluch - Vicent Gallart,"[""19"", ""92"", ""N9""]",POINT (-0.32848401723716 39.46562731388932),-0.32848401723716,39.46562731388932,emt
Sant Valero,"[""14"", ""15"", ""35"", ""6"", ""N9""]",POINT (-0.3717801566661214 39.46323655529584),-0.3717801566661214,39.46323655529584,emt
Conca - Bisbe Amigó,"[""11"", ""71""]",POINT (-0.3866603398128798 39.46600400122734),-0.3866603398128798,39.46600400122734,emt
Centre de Salut Eng. Joaquín Benlloch,"[""8""]",POINT (-0.376751817548051 39.454004555330464),-0.376751817548051,39.454004555330464,emt
Albereda - Illes Canàries,"[""4"", ""92"", ""94"", ""N8""]",POINT (-0.3604474562139681 39.46788511246925),-0.3604474562139681,39.46788511246925,emt
Centre d'especialitats Montolivet,"[""13"", ""14"", ""18""]",POINT (-0.3623830987721116 39.461528869260775),-0.3623830987721115,39.461528869260775,emt
Cardenal Benlloch - Dr. Ferran,"[""18"", ""90""]",POINT (-0.3554064009425994 39.46962229282471),-0.3554064009425994,39.46962229282471,emt
Centre de Salut Pare Jofré,"[""11""]",POINT (-0.3899154355731512 39.460576545180956),-0.3899154355731511,39.46057654518096,emt
Cardenal Benlloch  - Port,"[""18"", ""90""]",POINT (-0.356414789784712 39.46766216252373),-0.356414789784712,39.46766216252373,emt
Cardenal Benlloch  - Port,"[""18"", ""89""]",POINT (-0.3560970174426078 39.467527134963845),-0.3560970174426078,39.467527134963845,emt
Blasco Ibáñez - Vinalopó,"[""30"", ""31"", ""71"", ""81"", ""N1""]",POINT (-0.3509142021795573 39.47502722070147),-0.3509142021795572,39.47502722070147,emt
Carrer de la Pau,"[""31"", ""4"", ""6"", ""C1""]",POINT (-0.372306572993573 39.473192293810726),-0.372306572993573,39.473192293810726,emt
Tomàs Montañana - Albereda,"[""40""]",POINT (-0.3533393550197836 39.46105579301905),-0.3533393550197836,39.46105579301905,emt
França-Pare Tomas Montañana,"[""19""]",POINT (-0.3524114286970989 39.460595146075256),-0.3524114286970989,39.460595146075256,emt
Uruguai - Crta. Escrivà,"[""10"", ""9""]",POINT (-0.3867561888082908 39.457989773546736),-0.3867561888082908,39.457989773546736,emt
Hospital València al Mar,"[""92""]",POINT (-0.3297608873403797 39.47724649072216),-0.3297608873403796,39.47724649072216,emt
Sant Josep Artesà - Luis Martí Alegre,"[""12"", ""28"", ""N10""]",POINT (-0.3937997970497825 39.49831109192509),-0.3937997970497825,39.49831109192509,emt
Barques - Pl. de l'Ajuntament,"[""10"", ""32"", ""71"", ""81"", ""N8""]",POINT (-0.3754938249770125 39.47030633633648),-0.3754938249770125,39.47030633633648,emt
Constitució - Sarrión,"[""16"", ""26"", ""6"", ""N10""]",POINT (-0.377473366885381 39.487358833801565),-0.3774733668853809,39.487358833801565,emt
Menéndez Pidal  - Pare Ferrís,"[""79"", ""95""]",POINT (-0.3844380733996265 39.48174632397487),-0.3844380733996265,39.48174632397487,emt
El Pla de la Saïdia  - Constitució,"[""80"", ""94""]",POINT (-0.3795320357104756 39.482819222368335),-0.3795320357104756,39.482819222368335,emt
Pascual i Genís - Roger de Lloria,"[""14"", ""35"", ""6"", ""N1"", ""N9""]",POINT (-0.3739459580469718 39.468462186772015),-0.3739459580469718,39.468462186772015,emt
Pérez Galdós - Lladró i Mallí,"[""89""]",POINT (-0.3873452243198501 39.46291486194237),-0.3873452243198501,39.46291486194237,emt
Pérez Galdós - Conca,"[""90""]",POINT (-0.3883864910322285 39.464925764948966),-0.3883864910322285,39.464925764948966,emt
Germans Maristes - José Durán Martínez,"[""13""]",POINT (-0.3631506651546357 39.45362120570349),-0.3631506651546357,39.45362120570349,emt
Campament  - Joaquín Marín,"[""62""]",POINT (-0.4227666517203418 39.501592847540095),-0.4227666517203418,39.501592847540095,emt
Mossén Miguel Tarin  - Miquel Agraït,"[""62"", ""N3""]",POINT (-0.4164487056715203 39.4987709173316),-0.4164487056715202,39.4987709173316,emt
Sants Just i Pastor - Fusta,"[""32""]",POINT (-0.3368632894936514 39.46656892180454),-0.3368632894936513,39.46656892180454,emt
Menéndez Pidal - Pasarel·la,"[""80""]",POINT (-0.3900785147301782 39.47899451748822),-0.3900785147301782,39.47899451748822,emt
Sants Just i Pastor - Jose Maria Haro,"[""32""]",POINT (-0.3398111504477669 39.467438397385365),-0.3398111504477669,39.467438397385365,emt
Serradora - Sants Just i Pastor,"[""99"", ""N9""]",POINT (-0.3354156473789799 39.46629622267687),-0.3354156473789799,39.46629622267687,emt
Menéndez Pidal  - Pare Ferrís,"[""80""]",POINT (-0.3843587172901202 39.4814591661699),-0.3843587172901202,39.4814591661699,emt
Mestre Rodrigo - Marqués de Sant Joan,"[""90""]",POINT (-0.3973089737193339 39.47752905380036),-0.3973089737193339,39.47752905380036,emt
Beniferri,"[""62"", ""63"", ""99"", ""N3""]",POINT (-0.3995238526401024 39.49104620984379),-0.3995238526401024,39.49104620984379,emt
Eugènia Viñes - Platja Malva-rosa,"[""32""]",POINT (-0.3256693149812858 39.47252152804648),-0.3256693149812857,39.47252152804648,emt
Colònia Esp. de Mèxic - Casa de la Misericòrdia,"[""70"", ""73""]",POINT (-0.4091853837459287 39.46459516623546),-0.4091853837459286,39.46459516623546,emt
Camí de les Vaques  -,"[""14""]",POINT (-0.3704268395703533 39.42354996385801),-0.3704268395703533,39.42354996385801,emt
Ferrer i Bignè - Clavells,"[""26""]",POINT (-0.3858038886055501 39.52764394833105),-0.3858038886055501,39.52764394833105,emt
Uruguai - Veneçuela,"[""10""]",POINT (-0.3870844562214316 39.45553582507232),-0.3870844562214316,39.45553582507232,emt
Ernest Ferrer - Aragó,"[""32""]",POINT (-0.3569745830807477 39.47235294264223),-0.3569745830807477,39.47235294264223,emt
Dr. Manuel Candela  - Blasco Ibáñez,"[""30"", ""40""]",POINT (-0.3484120022206517 39.47293773242785),-0.3484120022206517,39.47293773242785,emt
Albacete - Mestre Sosa,"[""10"", ""9""]",POINT (-0.385407735782595 39.46139809530319),-0.3854077357825949,39.46139809530319,emt
Bailén,"[""63"", ""64""]",POINT (-0.3796234479622614 39.463088546760865),-0.3796234479622614,39.46308854676087,emt
Illes Canàries - Noguera,"[""30"", ""4"", ""92"", ""N8""]",POINT (-0.3416527283043457 39.4618313010173),-0.3416527283043457,39.4618313010173,emt
Regne de València - Ciscar,"[""19"", ""40""]",POINT (-0.3631336939192842 39.462853437647304),-0.3631336939192842,39.4628534376473,emt
Jacinto Benavente - Peris i Valero,"[""13"", ""24"", ""25"", ""95""]",POINT (-0.3612681212963048 39.463451447446765),-0.3612681212963047,39.463451447446765,emt
Jacinto Benavente - Pont Angel Custodi,"[""24"", ""25"", ""95""]",POINT (-0.3611348568140497 39.464318769140704),-0.3611348568140496,39.464318769140704,emt
Centre d'especialitats Montolivet,"[""14"", ""18""]",POINT (-0.3626021510786896 39.46151928238098),-0.3626021510786896,39.46151928238098,emt
Joaquín Costa - Comte d'Altea,"[""40""]",POINT (-0.3671202357101815 39.46601314355944),-0.3671202357101815,39.46601314355944,emt
Marqués del Túria - Mestre Gozalbo,"[""40"", ""79"", ""92"", ""93"", ""N1""]",POINT (-0.3695028299684473 39.46646824146759),-0.3695028299684473,39.46646824146759,emt
Emili Baró - Francesc Martínez,"[""12"", ""70""]",POINT (-0.3604598366988009 39.488297463421254),-0.3604598366988009,39.48829746342125,emt
Regne de València - Gregori Mayans,"[""19""]",POINT (-0.3720099413786506 39.4647965892298),-0.3720099413786506,39.4647965892298,emt
La Fontsanta,"[""70""]",POINT (-0.4096526227801847 39.465744281936274),-0.4096526227801847,39.465744281936274,emt
Malilla  - Bernat Descoll,"[""18"", ""8"", ""N7""]",POINT (-0.3793128528006323 39.4504876932916),-0.3793128528006322,39.4504876932916,emt
Tres Forques - Josep Maestre,"[""71"", ""73""]",POINT (-0.4028538654020152 39.46382212825738),-0.4028538654020152,39.46382212825738,emt
Tres Creus  - Músic Ayllón,"[""73"", ""99""]",POINT (-0.4057824966172316 39.467034948962635),-0.4057824966172316,39.46703494896264,emt
Arxiduc Carles - Xiva,"[""72"", ""N5""]",POINT (-0.3934192647401403 39.46644618368769),-0.3934192647401403,39.46644618368769,emt
Pare Ferrís - Joaquím Ballester,"[""28"", ""94""]",POINT (-0.3863990068662174 39.48489814632734),-0.3863990068662174,39.48489814632734,emt
Tres Forques - Xiva,"[""71""]",POINT (-0.3894925261987846 39.46436130247256),-0.3894925261987845,39.46436130247256,emt
Tres Forques - Mestre Bellver,"[""71""]",POINT (-0.3933594846272074 39.46420629352311),-0.3933594846272074,39.46420629352311,emt
Sant Miquel dels Reis,"[""16"", ""N2""]",POINT (-0.3703003516807072 39.49911648230706),-0.3703003516807072,39.49911648230706,emt
Humanista Mariner - Beat Nicolau Factor,"[""11""]",POINT (-0.3927135984831707 39.46173929553778),-0.3927135984831706,39.46173929553778,emt
Camí de Montcada - Félix del Río,"[""26"", ""N10""]",POINT (-0.3790469422812781 39.49160148200611),-0.3790469422812781,39.49160148200611,emt
Pare Viñas - Reig Genovés,"[""11""]",POINT (-0.3716188944752156 39.4921700152903),-0.3716188944752156,39.4921700152903,emt
Àngel Guimerà - Ferran el Catòlic,"[""60"", ""62"", ""70"", ""72"", ""N4"", ""N5""]",POINT (-0.38444871017991 39.47040785182741),-0.38444871017991,39.47040785182741,emt
Sueca - Puerto Rico,"[""7"", ""N7""]",POINT (-0.3749131002455176 39.46134631860045),-0.3749131002455176,39.46134631860045,emt
Facultat de Ciències Socials,"[""40"", ""71""]",POINT (-0.3457366418438062 39.47940910564234),-0.3457366418438062,39.47940910564234,emt
Sueca - G.V. Germanies,"[""7"", ""N7""]",POINT (-0.376350091648093 39.46333073316417),-0.3763500916480929,39.46333073316417,emt
Sueca - Peris i Valero,"[""7"", ""N7""]",POINT (-0.3731643213242576 39.45888549004815),-0.3731643213242576,39.45888549004815,emt
Germanies - Cuba,"[""8""]",POINT (-0.377200979864921 39.46306499074801),-0.377200979864921,39.46306499074801,emt
Creu Coberta,"[""27"", ""64""]",POINT (-0.3858400228162982 39.44739393616083),-0.3858400228162982,39.44739393616083,emt
Filipines - Puerto Rico,"[""8""]",POINT (-0.3782207532383088 39.46056435368899),-0.3782207532383088,39.46056435368899,emt
Trànsits,"[""60"", ""64"", ""89""]",POINT (-0.3867644705406101 39.489341663874015),-0.3867644705406101,39.489341663874015,emt
Estació del Nord - Guillem de Castro,"[""28"", ""60"", ""62"", ""70"", ""72"", ""C1"", ""N4"", ""N5""]",POINT (-0.3802782492794779 39.46851584590592),-0.3802782492794779,39.46851584590592,emt
Maties Perelló - Mestre Aguilar,"[""15"", ""90""]",POINT (-0.3693351417822992 39.4609245499893),-0.3693351417822992,39.4609245499893,emt
Regne de València - Russafa,"[""19""]",POINT (-0.3728520455670076 39.464676559989655),-0.3728520455670076,39.464676559989655,emt
Regne de València - Peris i Valero,"[""19"", ""40""]",POINT (-0.3639173467937135 39.46272739927771),-0.3639173467937134,39.46272739927771,emt
Pintor Salvador Abril - Maties Perelló,"[""14"", ""15"", ""35"", ""6"", ""N9""]",POINT (-0.3695048336574347 39.46172699392093),-0.3695048336574347,39.46172699392093,emt
Marí Blas de Lezo - Camí Cabanyal,"[""31"", ""98"", ""99""]",POINT (-0.3342740669457713 39.47242809193103),-0.3342740669457713,39.47242809193103,emt
Lluís Peixó - Tarongers,"[""98"", ""99""]",POINT (-0.3337388658555451 39.475274149310266),-0.3337388658555451,39.475274149310266,emt
Carcaixent - Giorgeta,"[""10""]",POINT (-0.3861969555561671 39.460713574137095),-0.386196955556167,39.460713574137095,emt
Ruaya  - Visitació,"[""98""]",POINT (-0.3764018641317288 39.485328219643705),-0.3764018641317287,39.485328219643705,emt
Menorca - Balears,"[""19"", ""99"", ""N9""]",POINT (-0.3427999028776571 39.4590346945901),-0.3427999028776571,39.4590346945901,emt
Port - Eivissa,"[""30"", ""4"", ""92"", ""N8""]",POINT (-0.339188778152408 39.46181884040959),-0.339188778152408,39.46181884040959,emt
Serradora - Beteró,"[""93"", ""98""]",POINT (-0.3343608182016458 39.47695174515423),-0.3343608182016458,39.47695174515423,emt
Amado Granell Mesado  - la Plata,"[""35"", ""N9""]",POINT (-0.3636648981759376 39.45730474919964),-0.3636648981759376,39.45730474919964,emt
Amado Granell Mesado  - la Plata,"[""35"", ""6"", ""N9""]",POINT (-0.3638609297032735 39.45715346074879),-0.3638609297032735,39.45715346074879,emt
Ramon Llull - Leandro de Saralegui,"[""40"", ""71""]",POINT (-0.3475453707842789 39.47521731249379),-0.3475453707842789,39.47521731249379,emt
Blasco Ibáñez - Actriu Encarna Máñez,"[""31"", ""81"", ""N1""]",POINT (-0.3462158830751602 39.47298804871242),-0.3462158830751602,39.47298804871242,emt
Peris i Valero - Bisbe Jaume Pérez,"[""14"", ""15"", ""35"", ""6"", ""89"", ""N9""]",POINT (-0.3677037526634136 39.46016900628739),-0.3677037526634136,39.46016900628739,emt
Conselleria d'Educació,"[""60"", ""89""]",POINT (-0.3919467664405544 39.48372591511734),-0.3919467664405544,39.48372591511734,emt
Corts Valencianes - Constitució,"[""16"", ""N2""]",POINT (-0.3653003130958267 39.50879905146852),-0.3653003130958266,39.50879905146852,emt
Sapadors - Dos d'Abril,"[""6"", ""N7""]",POINT (-0.3679826390823572 39.45736383839866),-0.3679826390823572,39.45736383839866,emt
Hernández Lázaro - Vall de la Ballestera,"[""67""]",POINT (-0.4032016030319927 39.478931351460844),-0.4032016030319927,39.47893135146085,emt
Sapadors - Sant Gregori,"[""6"", ""N7""]",POINT (-0.3688929467867036 39.45909060924723),-0.3688929467867036,39.45909060924723,emt
la Plata - Amado Granell Mesado,"[""14"", ""18""]",POINT (-0.3628442857632637 39.457068416044194),-0.3628442857632636,39.457068416044194,emt
Primat Reig - Cuenca Tramoyeres,"[""89"", ""98"", ""N2""]",POINT (-0.3604745537541944 39.48228468690356),-0.3604745537541943,39.48228468690356,emt
Conselleries,"[""73"", ""95""]",POINT (-0.4053384789860725 39.47245118577891),-0.4053384789860725,39.47245118577891,emt
Mare Nostrum - Illa de Tabarca,"[""31""]",POINT (-0.32614259544418 39.485461503063505),-0.32614259544418,39.48546150306351,emt
Sant Vicent Màrtir - Millars,"[""27"", ""64"", ""N6""]",POINT (-0.3835770677247576 39.45668920051585),-0.3835770677247576,39.45668920051585,emt
Jaime Beltrán - Misser Rabassa,"[""9""]",POINT (-0.3879520342640387 39.45660506260529),-0.3879520342640387,39.45660506260529,emt
Inst. Obrer de Val.  - Amado Granell Mesado,"[""13"", ""35"", ""N9""]",POINT (-0.3607152092045899 39.45457962167039),-0.3607152092045899,39.45457962167039,emt
Inst. Obrer de Val.  - Amado Granell Mesado,"[""13"", ""35"", ""N9""]",POINT (-0.3605944113820716 39.45441539577533),-0.3605944113820716,39.45441539577533,emt
Alfahuir - Arquitecte Tolsà,"[""70""]",POINT (-0.3643199444985459 39.4906568877759),-0.3643199444985459,39.4906568877759,emt
Casa de la Caritat,"[""12""]",POINT (-0.3908459742525912 39.4942612940959),-0.3908459742525911,39.4942612940959,emt
Pintor Maella - Luis Bolinches Compañ,"[""35""]",POINT (-0.348178882878407 39.45756616431339),-0.348178882878407,39.45756616431339,emt
Alfahuir - Germans Machado,"[""70""]",POINT (-0.3591750101598024 39.49357881864023),-0.3591750101598023,39.49357881864023,emt
Sant Isidre,"[""72"", ""73""]",POINT (-0.4026895349242133 39.451213138533205),-0.4026895349242133,39.451213138533205,emt
la Plata - Alberola,"[""18"", ""6""]",POINT (-0.3694589107287734 39.45428602580093),-0.3694589107287734,39.45428602580093,emt
Ausiàs March - Dr. Waksman,"[""8""]",POINT (-0.3748654930678489 39.45609635059102),-0.3748654930678489,39.45609635059102,emt
Peris i Valero - Ausiàs March,"[""89""]",POINT (-0.3747759657410983 39.457192961983026),-0.3747759657410983,39.45719296198303,emt
Peris i Valero - Sapadors,"[""89""]",POINT (-0.3707485893765573 39.458888583158206),-0.3707485893765573,39.458888583158206,emt
Germans Maristes  - Fonteta Sant Lluís,"[""13""]",POINT (-0.3678279689246937 39.45162386202675),-0.3678279689246936,39.45162386202675,emt
Germans Maristes  - Fonteta Sant Lluís,"[""13""]",POINT (-0.3686551161356469 39.451033974483515),-0.3686551161356469,39.45103397448352,emt
Colón,"[""10"", ""11"", ""28"", ""32"", ""40"", ""70"", ""71"", ""8"", ""81"", ""N1"", ""N10"", ""N2"", ""N8""]",POINT (-0.3709766464816298 39.46995229274035),-0.3709766464816297,39.46995229274035,emt
Fonteta Sant Lluís - Ebenista Caselles,"[""13"", ""7""]",POINT (-0.3696410037793282 39.45000059313504),-0.3696410037793282,39.45000059313504,emt
Pinars  - El Saler,"[""24"", ""25""]",POINT (-0.3323186395140374 39.38322487445813),-0.3323186395140374,39.38322487445813,emt
Marqués de Dosaigües,"[""31"", ""4"", ""6""]",POINT (-0.37432572486281 39.473317534762764),-0.3743257248628099,39.47331753476277,emt
Teatre Flumen,"[""28""]",POINT (-0.3845589764639828 39.482912251718346),-0.3845589764639828,39.482912251718346,emt
Tres Creus - Arxiduc Carles,"[""99""]",POINT (-0.4020442546293329 39.45720187387452),-0.4020442546293329,39.45720187387452,emt
Tavernes Blanques,"[""16"", ""N2""]",POINT (-0.3654941003557221 39.5068784141963),-0.3654941003557221,39.5068784141963,emt
Actor Antonio Ferrandis - Centre Comercial,"[""99""]",POINT (-0.3531552657442122 39.45298644429831),-0.3531552657442122,39.45298644429831,emt
Cid - Josep Maestre,"[""70"", ""93"", ""N4""]",POINT (-0.4025204848178921 39.46896527370441),-0.4025204848178921,39.46896527370441,emt
Ausiàs March - Manuel Sanchis Guarner,"[""8"", ""N7""]",POINT (-0.375160852570909 39.455606266600654),-0.375160852570909,39.455606266600654,emt
Ausiàs March - Bernat Descoll,"[""6""]",POINT (-0.372732772187432 39.452040732798),-0.372732772187432,39.452040732798,emt
Bulevard Sud  - Malilla,"[""18"", ""64"", ""99""]",POINT (-0.3817499907306714 39.44551562011186),-0.3817499907306714,39.44551562011186,emt
Bulevard Sud  - Malilla,"[""18"", ""64"", ""99""]",POINT (-0.3812742519846456 39.44586246312679),-0.3812742519846456,39.44586246312679,emt
Amèrica - Marqués del Túria,"[""13"", ""24"", ""25"", ""95"", ""N8""]",POINT (-0.3648790315684442 39.46952699617323),-0.3648790315684442,39.46952699617323,emt
Sant Miquel dels Reis,"[""16"", ""N2""]",POINT (-0.370230037480121 39.49887622195292),-0.3702300374801209,39.49887622195292,emt
Tres Forques - Santa Cruz de Tenerife,"[""71"", ""N5""]",POINT (-0.3996639465498696 39.46395132622789),-0.3996639465498696,39.46395132622789,emt
Sant Doménec Savio - Mestre Marçal,"[""6"", ""60""]",POINT (-0.3745337248758652 39.49347910597799),-0.3745337248758651,39.49347910597799,emt
Hospital Verge del Consol,"[""11"", ""9"", ""N6""]",POINT (-0.3873477207105066 39.461846363644305),-0.3873477207105066,39.46184636364431,emt
José Soto Micó - Alcalà de Xivert,"[""27"", ""9"", ""N6""]",POINT (-0.3889460838689253 39.44011435455313),-0.3889460838689252,39.44011435455313,emt
Malilla - Pianista Empar Iturbi,"[""8""]",POINT (-0.3782929498208908 39.45430880131048),-0.3782929498208908,39.45430880131048,emt
Joaquín Benlloch - Illa Cabrera,"[""6""]",POINT (-0.3737734806434656 39.449750689948),-0.3737734806434655,39.449750689948,emt
Plaça d'Espanya,"[""64"", ""93""]",POINT (-0.3819499513223311 39.46644993440367),-0.381949951322331,39.46644993440367,emt
Mare Nostrum - Mar Tirreno,"[""31""]",POINT (-0.3257831323836238 39.487652364008326),-0.3257831323836238,39.487652364008326,emt
Pianista Empar Iturbi - Ausiàs March,"[""8""]",POINT (-0.3751097192322335 39.45499464750784),-0.3751097192322334,39.45499464750784,emt
Aiora,"[""32""]",POINT (-0.3430273936845312 39.46806687015479),-0.3430273936845312,39.46806687015479,emt
Mercavalència,"[""14""]",POINT (-0.3552111623129918 39.437035629502965),-0.3552111623129917,39.437035629502965,emt
Carters - Llanera de Ranes,"[""10""]",POINT (-0.3887290822733768 39.45275188747609),-0.3887290822733768,39.45275188747609,emt
Carters - Mossén Febrer,"[""10"", ""N6""]",POINT (-0.3889742360608945 39.45017127310511),-0.3889742360608945,39.45017127310511,emt
Carters - Calvo Acacio,"[""10""]",POINT (-0.3893010472610265 39.45007623793038),-0.3893010472610265,39.45007623793038,emt
Blasco Ibáñez - Gascó Oliag,"[""10"", ""12"", ""79"", ""89""]",POINT (-0.3575224313507502 39.47732081704609),-0.3575224313507502,39.47732081704609,emt
Palau de Justícia,"[""4"", ""C1""]",POINT (-0.3694265891111468 39.47220336642919),-0.3694265891111468,39.47220336642919,emt
Facultat de Psicologia,"[""12"", ""30"", ""31"", ""71"", ""79"", ""81"", ""89""]",POINT (-0.3600467797366002 39.478070606781344),-0.3600467797366002,39.478070606781344,emt
Poliesportiu de Burjassot,"[""63""]",POINT (-0.4162871688457954 39.50772062463645),-0.4162871688457954,39.50772062463645,emt
La Barraca,"[""6""]",POINT (-0.3732921246429325 39.445484342739356),-0.3732921246429325,39.44548434273936,emt
Parc de Capçalera,"[""95""]",POINT (-0.4045979087781731 39.47494661729236),-0.4045979087781731,39.47494661729236,emt
Tarongers - Facultat de Magisteri,"[""18"", ""93"", ""98""]",POINT (-0.347228853313095 39.48010716138913),-0.347228853313095,39.48010716138913,emt
Dolores Marqués - Reverend José María Pinazo,"[""12"", ""70""]",POINT (-0.3628412614888522 39.48667169114854),-0.3628412614888521,39.48667169114854,emt
Centre Salut Alfahuir,"[""70""]",POINT (-0.3593618250083915 39.49303184634858),-0.3593618250083915,39.49303184634858,emt
Torres de Quart,"[""28"", ""C1""]",POINT (-0.3839483112487627 39.47501420438834),-0.3839483112487627,39.47501420438834,emt
Punta al Mar  - Riu,"[""15""]",POINT (-0.340578428597551 39.445554032101036),-0.340578428597551,39.44555403210104,emt
Punta al Mar  - Riu,"[""15""]",POINT (-0.340442086517706 39.44549547235583),-0.3404420865177059,39.44549547235583,emt
Alginet - Algemesí,"[""62""]",POINT (-0.4291207081824961 39.507159289217675),-0.4291207081824961,39.50715928921768,emt
Marí Blas de Lezo -Estació Cabanyal,"[""31"", ""99""]",POINT (-0.3346614686521489 39.470910708861126),-0.3346614686521489,39.470910708861126,emt
Beat Juan Grande - Vicent la Roda,"[""92"", ""99""]",POINT (-0.3296389203321536 39.479763229197054),-0.3296389203321536,39.479763229197054,emt
Mercat de Jesús,"[""11""]",POINT (-0.3887434345725952 39.460240783002774),-0.3887434345725952,39.46024078300277,emt
Pintor Maella  - França,"[""35""]",POINT (-0.348530873818686 39.459003752434306),-0.3485308738186859,39.45900375243431,emt
Barraques del Figuero - Cocoters,"[""15"", ""95""]",POINT (-0.3362286423270965 39.44976100165412),-0.3362286423270965,39.44976100165412,emt
Càmping València Saler,"[""24"", ""25""]",POINT (-0.3315069306969496 39.388158262641376),-0.3315069306969496,39.388158262641376,emt
Càmping València Saler,"[""24"", ""25""]",POINT (-0.3316811898004095 39.38808247056133),-0.3316811898004095,39.38808247056133,emt
Càmping la Devesa,"[""25""]",POINT (-0.3094585827085367 39.323238473941736),-0.3094585827085366,39.323238473941736,emt
Porta de la Mar,"[""10"", ""24"", ""25"", ""4"", ""N1"", ""N8""]",POINT (-0.3677408486875196 39.471821644888635),-0.3677408486875196,39.47182164488864,emt
Font d'en Corts  - Mossén Palanca,"[""14""]",POINT (-0.3575120388428622 39.444492271525384),-0.3575120388428621,39.44449227152538,emt
Font d'en Corts - Camí dels Rocs,"[""14""]",POINT (-0.3571638476343449 39.44406961665074),-0.3571638476343449,39.44406961665074,emt
Blasco Ibáñez - Dr. Manuel Candela,"[""30"", ""31"", ""71"", ""81"", ""N1""]",POINT (-0.3485831335079892 39.474045029375766),-0.3485831335079892,39.474045029375766,emt
Tarongers - Junt Entrada Universitats,"[""93"", ""98""]",POINT (-0.3475409869723189 39.48082277939169),-0.3475409869723189,39.48082277939169,emt
Amistat,"[""32""]",POINT (-0.3490703524226635 39.46978606620381),-0.3490703524226635,39.46978606620381,emt
Albalat dels Tarongers - Vinalopó,"[""18""]",POINT (-0.3476784553629335 39.47831284653092),-0.3476784553629334,39.47831284653092,emt
Blasco Ibáñez - Suècia,"[""30"", ""31"", ""71"", ""81""]",POINT (-0.3569299534665867 39.476161365025774),-0.3569299534665867,39.476161365025774,emt
Fausto Elio  - Universitat Politècnica,"[""99""]",POINT (-0.3330040788767707 39.47921095703307),-0.3330040788767707,39.47921095703307,emt
Fausto Elio  - Universitat Politècnica,"[""99""]",POINT (-0.3326726343820033 39.478991590314784),-0.3326726343820033,39.478991590314784,emt
Tarongers - Facultat de Magisteri,"[""18""]",POINT (-0.3459993983439479 39.47981689713002),-0.3459993983439479,39.47981689713002,emt
Vicent Baldoví - Pintor Martí Girbés,"[""24""]",POINT (-0.3175394441011615 39.31408599212034),-0.3175394441011614,39.31408599212034,emt
Crematori Municipal,"[""10""]",POINT (-0.3954868655575598 39.44911030859244),-0.3954868655575598,39.44911030859244,emt
Catalunya - Santa Cruz de la Zarza,"[""93"", ""98""]",POINT (-0.3538554880489421 39.47897013531455),-0.353855488048942,39.47897013531455,emt
Tres Creus - Marià de Càvia,"[""99""]",POINT (-0.4005881233445283 39.454838879568946),-0.4005881233445282,39.45483887956895,emt
Oltà - Joaquín Benlloch,"[""18"", ""8""]",POINT (-0.3766675121582739 39.45254679136031),-0.3766675121582739,39.45254679136031,emt
Port - Pare Porta,"[""19"", ""30"", ""4"", ""92"", ""N8"", ""N9""]",POINT (-0.3358106019008764 39.460773401715926),-0.3358106019008763,39.460773401715926,emt
Constitució - Pla de la Saïdia,"[""16"", ""26"", ""6"", ""N10""]",POINT (-0.3788399571550997 39.483088137647115),-0.3788399571550996,39.48308813764712,emt
Serradora - Port,"[""99""]",POINT (-0.3379865935145151 39.46208706690172),-0.3379865935145151,39.46208706690172,emt
Manuel de Falla - Professor López Ibor,"[""67"", ""95""]",POINT (-0.4011635127556436 39.47563836091851),-0.4011635127556435,39.47563836091851,emt
Avinguda del Cid,"[""93"", ""98""]",POINT (-0.4161076326788016 39.469710651417344),-0.4161076326788016,39.469710651417344,emt
Manuel Soto Enginyer - Estació,"[""30"", ""4"", ""95"", ""N8""]",POINT (-0.3322696427041429 39.45831475531802),-0.3322696427041429,39.45831475531802,emt
Manuel Soto Enginyer - Comandància Marina,"[""30"", ""4"", ""95"", ""N8""]",POINT (-0.3308447631645706 39.456353085649624),-0.3308447631645705,39.45635308564962,emt
Camí de les Vaques  -,"[""14""]",POINT (-0.370490966209295 39.42342031768482),-0.370490966209295,39.42342031768482,emt
Llotja - Mercat Central,"[""C1""]",POINT (-0.3768626032233404 39.47208552387105),-0.3768626032233403,39.47208552387105,emt
Sants Just i Pastor - Lleons,"[""32""]",POINT (-0.3479979580016729 39.46975163452432),-0.3479979580016729,39.46975163452432,emt
Cases de Bàrcena V -,"[""16""]",POINT (-0.3587620372198524 39.52061364093235),-0.3587620372198524,39.52061364093235,emt
Jesús Morante Borrás,"[""15""]",POINT (-0.3436738745890533 39.44134735712535),-0.3436738745890533,39.44134735712535,emt
Brasil - Francisco Moreno Usedo,"[""73""]",POINT (-0.3974846877256919 39.47147480007337),-0.3974846877256919,39.47147480007337,emt
Estació del Cabanyal,"[""98""]",POINT (-0.334197268300772 39.47015145296702),-0.3341972683007719,39.47015145296702,emt
Marqués de Sotelo,"[""32"", ""81"", ""N10"", ""N2""]",POINT (-0.3768824911273594 39.46807560718079),-0.3768824911273594,39.46807560718079,emt
Campament - Felipe Valls,"[""62""]",POINT (-0.4203397972149483 39.502639139327684),-0.4203397972149483,39.50263913932768,emt
